"season","mode","route_or_line","daytype","direction","timeperiod_id","avg_weekday","precision","source"
"Fall 2020","Bus","99","weekday",1,8,"10.4000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",0,0,"11.4000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",0,1,"30.4000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",0,2,"37.6000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",0,3,"48.1000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",0,4,"23.3000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",0,5,"27.1000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",0,6,"6.9000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",0,7,"18.8000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",0,8,"7.5000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",1,0,"3.7000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",1,1,"7.9000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",1,2,"23.7000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",1,3,"27.6000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",1,4,"27.8000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",1,5,"60.9000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",1,6,"19.2000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",1,7,"34.6000000000","High","APC Composite Day"
"Fall 2020","Bus","100","weekday",1,8,"10.5000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",0,0,"69.0000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",0,1,"116.6000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",0,2,"224.9000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",0,3,"265.3000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",0,4,"199.8000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",0,5,"172.4000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",0,6,"70.5000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",0,7,"54.2000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",0,8,"4.6000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",1,0,"17.0000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",1,1,"76.9000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",1,2,"167.5000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",1,3,"203.0000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",1,4,"170.9000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",1,5,"258.4000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",1,6,"95.0000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",1,7,"68.5000000000","High","APC Composite Day"
"Fall 2020","Bus","101","weekday",1,8,"13.7000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",0,0,"154.6000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",0,1,"152.7000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",0,2,"193.9000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",0,3,"319.8000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",0,4,"250.7000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",0,5,"250.3000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",0,6,"88.3000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",0,7,"132.3000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",0,8,"14.9000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",1,0,"53.5000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",1,1,"88.0000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",1,2,"161.9000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",1,3,"277.6000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",1,4,"278.0000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",1,5,"320.1000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",1,6,"126.9000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",1,7,"230.3000000000","High","APC Composite Day"
"Fall 2020","Bus","104","weekday",1,8,"45.0000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",0,0,"36.6000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",0,1,"30.7000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",0,2,"50.1000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",0,3,"55.1000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",0,4,"33.8000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",0,5,"38.8000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",0,6,"23.7000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",1,0,"7.4000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",1,1,"19.6000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",1,2,"46.7000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",1,3,"54.9000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",1,4,"43.2000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",1,5,"40.7000000000","High","APC Composite Day"
"Fall 2020","Bus","105","weekday",1,6,"22.8000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",0,0,"78.6000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",0,1,"126.9000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",0,2,"125.8000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",0,3,"142.6000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",0,4,"88.9000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",0,5,"105.0000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",0,6,"38.5000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",0,7,"28.3000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",0,8,"1.7000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",1,0,"7.3000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",1,1,"31.8000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",1,2,"73.4000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",1,3,"116.9000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",1,4,"116.4000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",1,5,"201.5000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",1,6,"68.9000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",1,7,"81.2000000000","High","APC Composite Day"
"Fall 2020","Bus","106","weekday",1,8,"14.6000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",0,0,"33.6000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",0,1,"84.4000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",0,2,"128.9000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",0,3,"204.2000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",0,4,"149.8000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",0,5,"109.0000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",0,6,"45.1000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",0,7,"32.4000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",0,8,"2.5000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",1,0,"11.2000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",1,1,"38.8000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",1,2,"64.4000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",1,3,"139.4000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",1,4,"175.4000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",1,5,"176.2000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",1,6,"78.3000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",1,7,"51.4000000000","High","APC Composite Day"
"Fall 2020","Bus","108","weekday",1,8,"18.8000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",0,0,"125.6000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",0,1,"149.4000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",0,2,"193.6000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",0,3,"253.5000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",0,4,"199.4000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",0,5,"146.1000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",0,6,"55.4000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",0,7,"84.7000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",0,8,"7.0000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",1,0,"14.4000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",1,1,"57.6000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",1,2,"99.1000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",1,3,"165.8000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",1,4,"218.7000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",1,5,"269.1000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",1,6,"144.7000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",1,7,"239.1000000000","High","APC Composite Day"
"Fall 2020","Bus","109","weekday",1,8,"33.5000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",0,0,"71.5000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",0,1,"116.4000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",0,2,"199.9000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",0,3,"222.7000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",0,4,"189.4000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",0,5,"181.9000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",0,6,"63.1000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",0,7,"41.6000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",0,8,"12.8000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",1,0,"19.9000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",1,1,"57.0000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",1,2,"128.7000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",1,3,"161.6000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",1,4,"178.2000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",1,5,"287.6000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",1,6,"97.0000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",1,7,"66.9000000000","High","APC Composite Day"
"Fall 2020","Bus","110","weekday",1,8,"13.2000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",0,0,"413.7000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",0,1,"530.1000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",0,2,"674.7000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",0,3,"909.1000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",0,4,"679.7000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",0,5,"475.1000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",0,6,"146.6000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",0,7,"195.3000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",0,8,"25.1000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",1,0,"49.5000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",1,1,"87.0000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",1,2,"157.3000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",1,3,"534.7000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",1,4,"749.9000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",1,5,"997.5000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",1,6,"438.5000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",1,7,"673.1000000000","High","APC Composite Day"
"Fall 2020","Bus","111","weekday",1,8,"109.6000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",0,1,"21.3000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",0,2,"57.6000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",0,3,"141.0000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",0,4,"129.1000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",0,5,"117.2000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",0,6,"35.2000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",1,1,"25.4000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",1,2,"81.0000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",1,3,"163.3000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",1,4,"143.3000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",1,5,"132.8000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",1,6,"58.2000000000","High","APC Composite Day"
"Fall 2020","Bus","112","weekday",1,7,"19.1000000000","High","APC Composite Day"
"Fall 2020","Bus","114","weekday",0,3,"69.5000000000","High","APC Composite Day"
"Fall 2020","Bus","114","weekday",0,4,"46.4000000000","High","APC Composite Day"
"Fall 2020","Bus","114","weekday",0,5,"14.8000000000","High","APC Composite Day"
"Fall 2020","Bus","114","weekday",1,3,"66.6000000000","High","APC Composite Day"
"Fall 2020","Bus","114","weekday",1,4,"41.9000000000","High","APC Composite Day"
"Fall 2020","Bus","114","weekday",1,5,"13.2000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",0,0,"155.1000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",0,1,"233.3000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",0,2,"373.3000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",0,3,"479.4000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",0,4,"433.1000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",0,5,"373.4000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",0,6,"126.7000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",0,7,"175.6000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",0,8,"21.8000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",1,0,"96.4000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",1,1,"170.9000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",1,2,"272.4000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",1,3,"411.8000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",1,4,"432.0000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",1,5,"613.5000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",1,6,"253.8000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",1,7,"296.0000000000","High","APC Composite Day"
"Fall 2020","Bus","116","weekday",1,8,"40.9000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",0,0,"245.6000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",0,1,"198.7000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",0,2,"261.6000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",0,3,"479.5000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",0,4,"415.9000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",0,5,"350.9000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",0,6,"141.9000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",0,7,"138.7000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",0,8,"9.1000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",1,0,"59.0000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",1,1,"120.9000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",1,2,"183.1000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",1,3,"405.4000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",1,4,"404.9000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",1,5,"423.4000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",1,6,"169.4000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",1,7,"300.0000000000","High","APC Composite Day"
"Fall 2020","Bus","117","weekday",1,8,"39.7000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",0,0,"21.0000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",0,1,"32.6000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",0,2,"57.7000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",0,3,"79.2000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",0,4,"91.2000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",0,5,"98.7000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",0,6,"29.1000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",0,7,"21.3000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",1,0,"8.5000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",1,1,"20.1000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",1,2,"41.8000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",1,3,"51.2000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",1,4,"48.9000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",1,5,"74.2000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",1,6,"21.2000000000","High","APC Composite Day"
"Fall 2020","Bus","119","weekday",1,7,"11.8000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",0,0,"19.2000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",0,1,"29.0000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",0,2,"85.5000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",0,3,"184.2000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",0,4,"147.8000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",0,5,"115.5000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",0,6,"35.3000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",0,7,"25.1000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",0,8,"5.5000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",1,0,"11.8000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",1,1,"26.7000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",1,2,"58.7000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",1,3,"188.5000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",1,4,"176.2000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",1,5,"185.7000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",1,6,"85.5000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",1,7,"56.3000000000","High","APC Composite Day"
"Fall 2020","Bus","120","weekday",1,8,"6.2000000000","High","APC Composite Day"
"Fall 2020","Bus","121","weekday",0,1,"31.9000000000","High","APC Composite Day"
"Fall 2020","Bus","121","weekday",0,2,"38.9000000000","High","APC Composite Day"
"Fall 2020","Bus","121","weekday",0,4,"6.5000000000","High","APC Composite Day"
"Fall 2020","Bus","121","weekday",0,5,"20.7000000000","High","APC Composite Day"
"Fall 2020","Bus","121","weekday",0,6,"3.0000000000","High","APC Composite Day"
"Fall 2020","Bus","121","weekday",1,1,"6.2000000000","High","APC Composite Day"
"Fall 2020","Bus","121","weekday",1,2,"13.4000000000","High","APC Composite Day"
"Fall 2020","Bus","121","weekday",1,4,"10.2000000000","High","APC Composite Day"
"Fall 2020","Bus","121","weekday",1,5,"46.0000000000","High","APC Composite Day"
"Fall 2020","Bus","121","weekday",1,6,"3.9000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",0,1,"8.3000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",0,2,"18.4000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",0,3,"13.3000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",0,4,"10.6000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",0,5,"15.2000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",0,6,"5.8000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",1,1,"12.2000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",1,2,"13.1000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",1,3,"16.3000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",1,4,"14.9000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",1,5,"24.9000000000","High","APC Composite Day"
"Fall 2020","Bus","131","weekday",1,6,"7.1000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",0,1,"18.1000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",0,2,"37.0000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",0,3,"47.9000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",0,4,"42.0000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",0,5,"37.2000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",0,6,"11.9000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",0,7,"9.6000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",1,0,"2.8000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",1,1,"16.1000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",1,2,"44.8000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",1,3,"46.5000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",1,4,"25.7000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",1,5,"40.0000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",1,6,"22.7000000000","High","APC Composite Day"
"Fall 2020","Bus","132","weekday",1,7,"17.0000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",0,0,"7.0000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",0,1,"32.9000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",0,2,"45.2000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",0,3,"135.5000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",0,4,"93.4000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",0,5,"99.5000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",0,6,"39.2000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",0,7,"28.5000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",0,8,"2.6000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",1,0,"3.1000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",1,1,"56.9000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",1,2,"97.0000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",1,3,"123.2000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",1,4,"60.2000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",1,5,"79.0000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",1,6,"49.8000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",1,7,"20.0000000000","High","APC Composite Day"
"Fall 2020","Bus","134","weekday",1,8,"6.9000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",0,0,"12.1000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",0,1,"30.4000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",0,2,"39.9000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",0,3,"14.7000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",0,4,"20.1000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",0,5,"33.5000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",0,6,"10.4000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",0,7,"5.8000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",1,0,"2.7000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",1,1,"12.2000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",1,2,"34.7000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",1,3,"74.8000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",1,4,"49.4000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",1,5,"46.9000000000","High","APC Composite Day"
"Fall 2020","Bus","136","weekday",1,6,"9.7000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",0,1,"16.4000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",0,2,"32.7000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",0,3,"76.1000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",0,4,"50.9000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",0,5,"34.1000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",0,6,"15.0000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",0,7,"13.1000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",1,1,"19.3000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",1,2,"33.5000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",1,3,"23.0000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",1,4,"33.7000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",1,5,"53.2000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",1,6,"19.0000000000","High","APC Composite Day"
"Fall 2020","Bus","137","weekday",1,7,"12.3000000000","High","APC Composite Day"
"Fall 2020","Bus","171","weekday",1,0,"8.7000000000","High","APC Composite Day"
"Fall 2020","Bus","191","weekday",0,0,"35.7000000000","High","APC Composite Day"
"Fall 2020","Bus","191","weekday",1,0,"14.2000000000","High","APC Composite Day"
"Fall 2020","Bus","191","weekday",1,1,"14.2000000000","High","APC Composite Day"
"Fall 2020","Bus","192","weekday",0,0,"34.5000000000","High","APC Composite Day"
"Fall 2020","Bus","192","weekday",1,0,"15.3000000000","High","APC Composite Day"
"Fall 2020","Bus","193","weekday",0,0,"10.9000000000","High","APC Composite Day"
"Fall 2020","Bus","193","weekday",1,0,"8.2000000000","High","APC Composite Day"
